date_time,x,is_charging,battery_level
13-00-40-054_03-04-21_EST,5,True,100
13-01-40-044_03-04-21_EST,5,True,100
13-02-40-020_03-04-21_EST,5,True,100
13-03-40-048_03-04-21_EST,5,True,100
13-04-40-038_03-04-21_EST,5,True,100
13-05-40-060_03-04-21_EST,5,True,100
13-06-40-046_03-04-21_EST,5,True,100
13-07-40-044_03-04-21_EST,5,True,100
13-08-40-042_03-04-21_EST,5,True,100
13-09-40-063_03-04-21_EST,5,True,100
13-10-40-000_03-04-21_EST,5,True,100
13-11-40-041_03-04-21_EST,5,True,100
13-12-40-036_03-04-21_EST,5,True,100
13-13-40-042_03-04-21_EST,5,True,100
13-14-40-012_03-04-21_EST,5,True,100
13-15-40-021_03-04-21_EST,5,True,100
13-16-40-040_03-04-21_EST,5,True,100
13-17-40-044_03-04-21_EST,5,True,100
13-18-40-030_03-04-21_EST,5,True,100
13-19-40-016_03-04-21_EST,5,True,100
